position , intensity
5.709    , 10
5.72     , 10
5.731    , 10
5.742    , 9
5.753    , 9
5.764    , 9
5.775    , 9
5.786    , 9
5.797    , 9
5.808    , 8
5.819    , 9
5.83     , 8
5.841    , 8
5.852    , 8
5.863    , 8
5.874    , 8
5.885    , 8
5.896    , 8
5.907    , 8
5.918    , 8
5.929    , 8
5.94     , 8
5.951    , 8
5.962    , 8
5.973    , 8
5.984    , 7
5.995    , 8
6.006    , 7
6.017    , 8
6.028    , 7
6.039    , 7
6.05     , 7
6.061    , 8
6.072    , 7
6.083    , 8
6.094    , 7
6.105    , 7
6.116    , 7
6.127    , 7
6.138    , 8
6.149    , 7
6.16     , 7
6.171    , 7
6.182    , 7
6.193    , 7
6.204    , 7
6.215    , 7
6.226    , 7
6.237    , 7
6.248    , 7
6.259    , 7
6.27     , 7
6.281    , 8
6.292    , 7
6.303    , 8
6.314    , 7
6.325    , 7
6.336    , 7
6.347    , 8
6.358    , 7
6.369    , 7
6.38     , 8
6.391    , 8
6.402    , 8
6.413    , 7
6.424    , 8
6.435    , 8
6.446    , 8
6.457    , 8
6.468    , 8
6.479    , 8
6.49     , 8
6.501    , 8
6.512    , 8
6.523    , 8
6.534    , 8
6.545    , 8
6.556    , 8
6.567    , 8
6.578    , 8
6.589    , 8
6.6      , 8
6.611    , 8
6.622    , 8
6.633    , 8
6.644    , 8
6.655    , 8
6.666    , 8
6.677    , 8
6.688    , 8
6.699    , 8
6.71     , 8
6.721    , 8
6.732    , 7
6.743    , 8
6.754    , 8
6.765    , 8
6.776    , 7
6.787    , 8
6.798    , 8
6.809    , 8
6.82     , 8
6.831    , 8
6.842    , 8
6.853    , 8
6.864    , 8
6.875    , 8
6.886    , 8
6.897    , 8
6.908    , 8
6.919    , 8
6.93     , 8
6.941    , 9
6.952    , 9
6.963    , 9
6.974    , 9
6.985    , 10
6.996    , 9
7.007    , 10
7.018    , 9
7.029    , 10
7.04     , 10
7.051    , 10
7.062    , 10
7.073    , 10
7.084    , 11
7.095    , 11
7.106    , 11
7.117    , 11
7.128    , 11
7.139    , 12
7.15     , 12
7.161    , 12
7.172    , 12
7.183    , 13
7.194    , 13
7.205    , 14
7.216    , 13
7.227    , 14
7.238    , 14
7.249    , 15
7.26     , 15
7.271    , 15
7.282    , 15
7.293    , 16
7.304    , 16
7.315    , 16
7.326    , 16
7.337    , 16
7.348    , 17
7.359    , 17
7.37     , 17
7.381    , 17
7.392    , 17
7.403    , 18
7.414    , 17
7.425    , 18
7.436    , 17
7.447    , 18
7.458    , 18
7.469    , 18
7.48     , 18
7.491    , 19
7.502    , 18
7.513    , 18
7.524    , 18
7.535    , 18
7.546    , 18
7.557    , 18
7.568    , 17
7.579    , 17
7.59     , 17
7.601    , 17
7.612    , 17
7.623    , 16
7.634    , 16
7.645    , 15
7.656    , 15
7.667    , 15
7.678    , 14
7.689    , 14
7.7      , 13
7.711    , 13
7.722    , 12
7.733    , 12
7.744    , 11
7.755    , 11
7.766    , 11
7.777    , 11
7.788    , 10
7.799    , 10
7.81     , 10
7.821    , 9
7.832    , 9
7.843    , 9
7.854    , 9
7.865    , 9
7.876    , 8
7.887    , 9
7.898    , 8
7.909    , 9
7.92     , 8
7.931    , 9
7.942    , 8
7.953    , 9
7.964    , 8
7.975    , 9
7.986    , 9
7.997    , 9
8.008    , 9
8.019    , 9
8.03     , 9
8.041    , 9
8.052    , 10
8.063    , 10
8.074    , 10
8.085    , 10
8.096    , 10
8.107    , 11
8.118    , 11
8.129    , 11
8.14     , 11
8.151    , 11
8.162    , 11
8.173    , 12
8.184    , 11
8.195    , 12
8.206    , 12
8.217    , 12
8.228    , 12
8.239    , 12
8.25     , 12
8.261    , 13
8.272    , 13
8.283    , 13
8.294    , 13
8.305    , 13
8.316    , 13
8.327    , 13
8.338    , 13
8.349    , 13
8.36     , 13
8.371    , 14
8.382    , 13
8.393    , 14
8.404    , 13
8.415    , 14
8.426    , 13
8.437    , 14
8.448    , 13
8.459    , 13
8.47     , 13
8.481    , 13
8.492    , 13
8.503    , 13
8.514    , 13
8.525    , 13
8.536    , 13
8.547    , 13
8.558    , 13
8.569    , 12
8.58     , 12
8.591    , 12
8.602    , 12
8.613    , 12
8.624    , 12
8.635    , 12
8.646    , 11
8.657    , 12
8.668    , 11
8.679    , 11
8.69     , 11
8.701    , 11
8.712    , 10
8.723    , 11
8.734    , 10
8.745    , 10
8.756    , 10
8.767    , 10
8.778    , 10
8.789    , 9
8.8      , 9
8.811    , 9
8.822    , 9
8.833    , 9
8.844    , 8
8.855    , 9
8.866    , 8
8.877    , 8
8.888    , 8
8.899    , 8
8.91     , 8
8.921    , 8
8.932    , 7
8.943    , 8
8.954    , 7
8.965    , 7
8.976    , 7
8.987    , 7
8.998    , 7
9.009    , 7
9.02     , 7
9.031    , 7
9.042    , 7
9.053    , 7
9.064    , 7
9.075    , 7
9.086    , 7
9.097    , 7
9.108    , 7
9.119    , 7
9.13     , 7
9.141    , 7
9.152    , 7
9.163    , 7
9.174    , 7
9.185    , 7
9.196    , 7
9.207    , 7
9.218    , 7
9.229    , 7
9.24     , 7
9.251    , 7
9.262    , 7
9.273    , 7
9.284    , 7
9.295    , 7
9.306    , 7
9.317    , 7
9.328    , 7
9.339    , 7
9.35     , 7
9.361    , 7
9.372    , 7
9.383    , 7
9.394    , 7
9.405    , 7
9.416    , 7
9.427    , 7
9.438    , 7
9.449    , 7
9.46     , 7
9.471    , 7
9.482    , 7
9.493    , 7
9.504    , 7
9.515    , 7
9.526    , 7
9.537    , 7
9.548    , 7
9.559    , 7
9.57     , 7
9.581    , 7
9.592    , 7
9.603    , 8
9.614    , 7
9.625    , 7
9.636    , 7
9.647    , 7
9.658    , 7
9.669    , 7
9.68     , 7
9.691    , 7
9.702    , 8
9.713    , 7
9.724    , 7
9.735    , 7
9.746    , 7
9.757    , 7
9.768    , 7
9.779    , 7
9.79     , 7
9.801    , 7
9.812    , 7
9.823    , 8
9.834    , 7
9.845    , 8
9.856    , 7
9.867    , 8
9.878    , 7
9.889    , 7
9.9      , 7
9.911    , 7
9.922    , 7
9.933    , 7
9.944    , 7
9.955    , 7
9.966    , 7
9.977    , 7
9.988    , 7
9.999    , 7
10.01    , 7
10.021   , 7
10.032   , 7
10.043   , 7
10.054   , 7
10.065   , 7
10.076   , 7
10.087   , 7
10.098   , 7
10.109   , 7
10.12    , 7
10.131   , 7
10.142   , 8
10.153   , 8
10.164   , 8
10.175   , 8
10.186   , 8
10.197   , 8
10.208   , 8
10.219   , 8
10.23    , 9
10.241   , 9
10.252   , 9
10.263   , 9
10.274   , 9
10.285   , 10
10.296   , 9
10.307   , 10
10.318   , 10
10.329   , 10
10.34    , 10
10.351   , 11
10.362   , 11
10.373   , 11
10.384   , 11
10.395   , 11
10.406   , 11
10.417   , 11
10.428   , 12
10.439   , 12
10.45    , 12
10.461   , 12
10.472   , 12
10.483   , 12
10.494   , 12
10.505   , 12
10.516   , 12
10.527   , 12
10.538   , 12
10.549   , 12
10.56    , 12
10.571   , 12
10.582   , 12
10.593   , 12
10.604   , 12
10.615   , 12
10.626   , 12
10.637   , 11
10.648   , 12
10.659   , 12
10.67    , 12
10.681   , 11
10.692   , 11
10.703   , 11
10.714   , 11
10.725   , 11
10.736   , 11
10.747   , 11
10.758   , 11
10.769   , 11
10.78    , 10
10.791   , 11
10.802   , 10
10.813   , 10
10.824   , 10
10.835   , 10
10.846   , 9
10.857   , 10
10.868   , 9
10.879   , 9
10.89    , 9
10.901   , 9
10.912   , 9
10.923   , 9
10.934   , 9
10.945   , 8
10.956   , 8
10.967   , 8
10.978   , 8
10.989   , 8
11       , 8
11.011   , 8
11.022   , 7
11.033   , 8
11.044   , 7
11.055   , 8
11.066   , 7
11.077   , 7
11.088   , 7
11.099   , 7
11.11    , 7
11.121   , 7
11.132   , 7
11.143   , 7
11.154   , 7
11.165   , 7
11.176   , 7
11.187   , 8
11.198   , 7
11.209   , 8
11.22    , 7
11.231   , 8
11.242   , 8
11.253   , 8
11.264   , 8
11.275   , 8
11.286   , 8
11.297   , 8
11.308   , 8
11.319   , 8
11.33    , 9
11.341   , 9
11.352   , 9
11.363   , 9
11.374   , 9
11.385   , 9
11.396   , 9
11.407   , 9
11.418   , 9
11.429   , 10
11.44    , 9
11.451   , 10
11.462   , 9
11.473   , 10
11.484   , 9
11.495   , 10
11.506   , 9
11.517   , 10
11.528   , 9
11.539   , 10
11.55    , 10
11.561   , 10
11.572   , 9
11.583   , 9
11.594   , 9
11.605   , 9
11.616   , 9
11.627   , 9
11.638   , 9
11.649   , 9
11.66    , 9
11.671   , 9
11.682   , 9
11.693   , 9
11.704   , 8
11.715   , 9
11.726   , 8
11.737   , 9
11.748   , 8
11.759   , 9
11.77    , 8
11.781   , 8
11.792   , 8
11.803   , 8
11.814   , 8
11.825   , 8
11.836   , 8
11.847   , 8
11.858   , 8
11.869   , 8
11.88    , 8
11.891   , 8
11.902   , 8
11.913   , 7
11.924   , 7
11.935   , 8
11.946   , 7
11.957   , 7
11.968   , 7
11.979   , 8
11.99    , 7

